NAME,PRICE,CUISINES_CATEGORY,CITY,REGION,RATING,VOTES,PEAK_TIME,MEN_EMPLOYEE,WOMEN_EMPLOYEE,DELIVERED_FOOD_APPROX,DELIVERY_TIME
Keshav Reddy Sweets,150,['Sweets' 'Bakery' 'Desserts' 'Fast Food' 'Street Food' 'Chaat'],Hyderabad,Banjara Hills,4.2,500,16:32:54,1,3,6648,65
Rammy Fast Food,200,['Fast Food'],Hyderabad,Adikmet,4,100,09:36:51,3,3,21562,35
Barbeque Nation,600,['North Indian' 'Chinese' 'Biryani'],Hyderabad,Kiran Nagar,3.4,100,17:03:04,9,3,13423,60
Mini Punjab,400,['South Indian' 'North Indian' 'Chinese' 'Punjabi'],Hyderabad,Abids,3.7,500,17:16:07,10,0,12622,35
Sri Narsing Bhelpuri & Pav Bhaji (Himayathnagar),150,['Chaat' 'Italian'],Hyderabad,Adarsh Nagar,4.1,100,13:23:02,1,5,8241,35
Balaji Vishnu Sweet House,150,['Sweets'],Hyderabad,Abids & Koti,--,,16:59:13,5,2,15804,29
bake and beans,400,['Snacks' 'American' 'Pizzas' 'Pastas' 'Beverages'],Hyderabad,Himayath Nagar,--,,12:59:16,1,0,15442,36
NEW HANDI BIRYANI,200,['Chinese' 'Biryani' 'Kebabs' 'South Indian' 'Beverages'],Hyderabad,Kachiguda,3.9,20,13:04:35,8,1,13437,29
Cheesiaano pizza,300,['Italian' 'Pizzas'],Hyderabad,Himayatnagar,4,100,16:14:13,1,2,19947,34
Hotel Azizia,300,['North Indian' 'Biryani' 'Chinese'],Hyderabad,Lakdikapul,3.9,50,20:15:58,1,1,11458,31
Panda Momos,250,['Chinese'],Hyderabad,Himayath Nagar,--,,11:01:14,1,5,15279,39
THE MAHBOOB BIRYANI,1500,['Biryani'],Hyderabad,Charminar,--,,17:07:36,8,3,18989,38
Kamat Hotel,500,['North Indian' 'South Indian' 'Fast Food'],Hyderabad,Khairtabad,4.3,1000,19:10:10,5,5,28803,37
Bombay Kulfis,100,['Ice Cream'],Hyderabad,Himayatnagar,4.4,20,21:04:24,5,4,18466,29
Roll Zone,150,['Snacks' 'Fast Food'],Hyderabad,Himayatnagar,4.1,50,10:40:50,1,4,24847,31
COMBO STORIES BY 10D EXPRESS,200,['Chinese' 'Indian' 'Thalis' 'North Indian' 'Pan-Asian' 'Oriental' 'Kebabs' 'Tandoor' 'Fast Food' 'Desserts' 'Asian' 'Combo' 'Grill' 'Hyderabadi' 'Lucknowi' 'Mughlai' 'Bowl Company' ' Keventers & more'],Hyderabad,Banjara Hills,4.1,20,13:55:51,3,5,21691,66
Ohri's Uppu,400,['Andhra' 'South Indian'],Hyderabad,Banjara Hills,3,20,11:53:40,9,0,10772,68
Viyaala Vaari Vindhu,300,['South Indian'],Hyderabad,Kothapet,4,50,21:49:45,5,3,6897,58
Roosterville,200,['Indian'],Hyderabad,Vijay Nagar Colony,3.7,100,11:17:47,2,4,15839,68
RUSHTY REATAURANT CHAT SANDWICH AND JUICE,150,['Fast Food' 'Beverages' 'Juices'],Hyderabad,Kavadiguda,--,,21:10:33,5,0,11836,51
Deccan Chef,150,['Indian'],Hyderabad,Himayath Nagar,--,,13:00:51,4,3,5644,34
Apsara Ice Creams,150,['Ice Cream' 'Desserts'],Hyderabad,Himayatnagar,4.3,50,17:06:22,8,0,16922,33
Pizza Stories,350,['Pizzas'],Hyderabad,Ramnas Pura,--,,17:07:11,8,5,14780,59
YS Mandi,400,['Arabian' 'Kebabs' 'Biryani'],Hyderabad,Kothapet & Dilsukhnagar,--,,22:29:29,3,3,7157,44
Tasty Inn Hyderabadi Biryani,250,['Biryani' 'Indian' 'Chinese' 'Seafood'],Hyderabad,Nallakunta & Vidyanagar,--,,12:56:28,1,4,15516,43
Sindhura East Court,300,['North Indian' 'Chinese' 'South Indian' 'Tandoor'],Hyderabad,Jyothi Nagar,3.7,20,21:20:14,10,3,16816,65
Healing Rice Bowls,200,['North Indian'],Hyderabad,Banjara Hills,3.3,20,20:00:34,1,5,27821,70
EMI Burger,400,['Snacks' 'Beverages' 'Fast Food'],Hyderabad,Nallakunta & Vidyanagar,--,,19:31:24,10,2,20366,45
Express Cafe by Holiday Inn Express,800,['Indian' 'Chinese'],Hyderabad,Khairtabad,--,,22:54:37,6,0,18059,67
Radhe Family Dhaba,300,['Indian' 'Chinese'],Hyderabad,Nallakunta & Vidyanagar,--,,09:31:19,4,3,17725,41
WarmOven Cake & Desserts,200,['Bakery' 'Desserts' 'Ice Cream'],Hyderabad,Banjara Hills,4.2,500,14:07:54,4,5,6721,64
Chickn Wickn,200,['North Indian' 'Chinese' 'Biryani'],Hyderabad,Banjara Hills,3.9,20,14:39:05,5,1,28666,61
IQBATAN Restaurant,500,['Arabian' 'Mughlai' 'Indian'],Hyderabad,Banjara Hills,--,,18:53:08,2,4,22254,57
Sri Shagun Mithai Vatika,200,['Desserts' 'Sweets'],Hyderabad,Himayatnagar,4.3,20,17:49:21,6,1,3165,34
WAHH CHAAP,300,['North Indian' 'Biryani'],Hyderabad,Himayath Nagar,4.1,500,17:39:42,6,3,27620,31
The Dessert Zone,300,['Bakery' 'Desserts' 'Ice Cream' 'Beverages'],Hyderabad,Banjara Hills,4.1,100,13:28:31,1,1,22022,63
The Indiway,500,['North Indian' 'Biryani' 'Mughlai' 'Tandoor' 'Snacks'],Hyderabad,Koti,4.1,100,16:05:20,5,0,12500,41
KHILJIS CASTLE,250,['Arabian' 'Snacks' 'Fast Food'],Hyderabad,Tolichowki,--,,11:16:28,3,4,10890,78
The Cheese Lovers,280,['Pizzas' 'Beverages' 'Fast Food'],Hyderabad,Nallakunta & Vidyanagar,--,,12:35:13,9,2,22539,43
FIPOLA GRILL HOUSE,400,['Seafood' 'Snacks' 'Grill'],Hyderabad,Kothapet & Dilsukhnagar,--,,11:38:59,2,4,13333,65
The Shawarma Daddy,150,['Arabian' 'Continental' 'Snacks'],Hyderabad,Himayath Nagar,2.2,50,22:07:28,5,1,12034,44
Blenders & Coolers,600,['Beverages' 'Juices'],Hyderabad,Banjara Hills,--,,14:23:54,5,0,15073,69
Best Pasta,600,['Pastas'],Hyderabad,Banjara Hills,--,,14:22:04,8,1,8570,69
Bhaijaan's Avenue,280,['North Indian' 'Seafood' 'Indian'],Hyderabad,Kothapet & Dilsukhnagar,--,,19:48:38,3,0,29529,32
K&C Bakers &confectioners,200,['Bakery'],Hyderabad,Narayanguda,4,100,09:09:39,10,5,6783,30
Thin Wrap Pizza Co,400,['Pizzas'],Hyderabad,Nallakunta & Vidyanagar,--,,17:26:57,4,4,21160,43
Thaaliyan by Phulkaas,200,['Indian' 'Mughlai'],Hyderabad,Nallakunta & Vidyanagar,3.8,100,21:45:54,9,1,19472,38
Phulkaas,200,['North Indian'],Hyderabad,Hyderabad,3.8,100,14:32:37,7,2,18861,40
Golden Bistro,250,['Chinese' 'Fast Food'],Hyderabad,Himayath Nagar,--,,15:45:51,1,4,24226,40
MATAAM AL JAZIRAH,300,['Desserts' 'Arabian' 'Beverages'],Hyderabad,Nampally,4.2,50,16:19:47,6,1,10080,36
Jenny's Brownies,300,['Desserts' 'Beverages'],Hyderabad,Narayanguda,3.2,20,22:22:16,5,1,23749,32
Momo Monk,180,['Chinese' 'Snacks'],Hyderabad,Nallakunta & Vidyanagar,--,,13:40:53,9,2,5349,39
De' Cafe Studio,300,['Continental' 'American' 'Italian'],Hyderabad,Malakpet,3.4,20,09:34:52,10,0,17138,39
Miami Shakes & More,300,['Beverages' 'Desserts'],Hyderabad,Narayanguda,3,100,12:03:22,10,5,29256,31
Deluxe Marhaba,300,['Arabian' 'Biryani' 'Chinese'],Hyderabad,Pathar Gatti,3,20,16:14:05,2,0,25037,39
The Royal Palace,300,['Chinese' 'Mughlai' 'Tandoor' 'Biryani'],Hyderabad,Malakpet,3.9,100,19:36:14,3,3,28468,36
Snack House,180,['Fast Food' 'Snacks'],Hyderabad,Nallakunta & Vidyanagar,4.9,20,16:08:11,5,5,29641,39
Paratha Envy,280,['North Indian'],Hyderabad,Nallakunta & Vidyanagar,--,,15:04:42,4,2,29647,40
CRUMBLED CHEESE,350,['Italian' 'Beverages' 'Pizzas' 'Pastas' 'Desserts' 'Mexican'],Hyderabad,Himayath Nagar,4.3,50,10:09:50,8,0,14681,39
Makhani Pizzeria,450,['Pizzas'],Hyderabad,Nallakunta & Vidyanagar,--,,17:57:27,7,5,25572,40
Barista,350,['Beverages' 'Snacks'],Hyderabad,Khairtabad,--,,09:02:41,10,1,28658,58
MADHOUSE PIZZAS AND THICHSHAKES,300,['Beverages' 'Juices' 'Salads'],Hyderabad,Kothapet & Dilsukhnagar,--,,09:07:38,6,5,3884,52
Andhra Meals and rolls Zone,200,['South Indian' 'Indian'],Hyderabad,MEHDIPATNAM,--,,20:23:38,1,5,23062,54
Eggasm,200,['Chinese' 'Indian'],Hyderabad,Himayath Nagar,4,20,17:02:13,6,4,16666,28
Eat Neat,200,['Fast Food' 'Lebanese' 'Continental' 'Healthy Food'],Hyderabad,Nallakunta & Vidyanagar,4.2,100,15:21:47,10,5,18128,41
DESTINO RE DEFINED,250,['Chinese' 'Indian' 'Biryani'],Hyderabad,Kothapet & Dilsukhnagar,--,,21:09:08,7,5,6191,49
ASTORIA RESTAURANT,300,['Biryani' 'Chinese' 'Indian'],Hyderabad,Khairtabad,3.7,20,14:10:14,3,1,18155,40
Sundae Everyday Ice Cream,200,['Desserts' 'Ice Cream'],Hyderabad,Banjara Hills,3.9,50,19:47:20,7,5,27940,64
Goli Soda,100,['Beverages' 'Desserts'],Hyderabad,Himayatnagar,4.1,100,10:02:55,6,1,17803,33
Sandwich Bristo,250,['European' 'Snacks' 'Fast Food'],Hyderabad,Nallakunta & Vidyanagar,--,,09:33:24,7,5,12944,45
Dairy Den,200,['Desserts' 'Ice Cream' 'Beverages'],Hyderabad,Khilwat,3.5,20,16:05:52,3,4,8811,51
I LOVE COMBOS,300,['Continental' 'Pizzas' 'Beverages' 'Fast Food'],Hyderabad,Nallakunta & Vidyanagar,--,,13:55:33,10,2,17813,43
GOLDEN DRAGON,150,['Fast Food'],Hyderabad,Kothapet & Dilsukhnagar,--,,20:49:22,6,1,13901,57
Meals101,350,['Chinese' 'North Indian' 'Desserts' 'Beverages'],Hyderabad,Banjara Hills,4,100,20:55:20,5,4,3414,52
Trupthi Deluxe Mess,200,['South Indian'],Hyderabad,Himayatnagar,3.5,20,16:11:38,7,2,4160,35
The Joint Shawarma,400,['Indian'],Hyderabad,Himayath Nagar,4,20,14:07:21,5,5,26448,32
Hotel Mansingh,250,['North Indian' 'South Indian' 'Chinese'],Hyderabad,Feelkhana,4,20,16:46:24,3,4,12223,38
Amaravathi Restaurant,400,['North Indian' 'Chinese'],Hyderabad,Bn Reddy Nagar,4,50,16:27:22,10,4,4566,63
Royal fast food,150,['Chinese'],Hyderabad,Kothapet,4,20,20:51:48,6,5,11617,58
Hard Rock Cafe Hyderabad,900,['American' 'Continental' 'Indian'],Hyderabad,Banjara Hills,4,100,19:54:31,9,3,7190,66
PENANG,500,['Asian' 'Chinese' 'Thai'],Hyderabad,Koti,4,500,19:45:37,9,4,8277,35
Food zone 2,300,['Mughlai' 'Chinese' 'Tandoor'],Hyderabad,Murad Nagar,4,500,20:22:50,2,1,13243,46
Al-Tazaj Fried Chicken,200,['Italian' 'Beverages' 'Fast Food'],Hyderabad,Nampally,4,20,10:33:28,7,4,18202,51
R R FAST FOOD,150,['Chinese'],Hyderabad,Habsiguda,3.2,20,17:38:25,10,3,8376,53
Great Bakers,300,['Italian' 'Pizzas' 'Pastas' 'Indian' 'Desserts' 'American'],Hyderabad,Toli Chowki,4.1,50,12:42:43,8,3,29512,76
Hasrat Catering India,300,['Indian'],Hyderabad,Kothapet & Dilsukhnagar,--,,22:35:33,5,5,28363,46
The burger chefs,500,['Pizzas' 'Fast Food' 'Beverages'],Hyderabad,Kothapet,--,,20:38:09,4,1,12419,67
House Of Milkshake,200,['Ice Cream' 'Beverages' 'Fast Food'],Hyderabad,Charminar,4.1,100,18:40:59,1,2,18069,39
Corner Bowls,200,['Indian' 'Italian' 'Fast Food'],Hyderabad,Kothapet,3.1,20,17:57:50,1,1,7828,62
Waffle Studio,300,['Snacks' 'Indian'],Hyderabad,Himayatnagar,3.6,100,09:44:15,1,5,27928,36
Masqati True Juice,200,['Juices' 'Chaat' 'Beverages' 'Desserts'],Hyderabad,Yakhutpura,4,100,14:10:55,1,5,10135,49
Cranky Fried Chicken,300,['Pizzas' 'Combo' 'Beverages'],Hyderabad,Nallakunta & Vidyanagar,--,,21:30:51,1,3,15594,42
Shahi Rasoi Multicuisine family Restaurant,750,['Biryani' 'Desserts' 'Grill'],Hyderabad,Banjara Hills,4.1,50,21:48:15,10,0,22398,50
All About Garlic Bread,300,['Fast Food'],Hyderabad,Nallakunta & Vidyanagar,--,,14:54:05,1,2,24317,43
Nasheman Hotel  Altaf Bakery,500,['Hyderabadi' 'Tandoor' 'Kebabs' 'Grill' 'Biryani'],Hyderabad,Banjara Hills,4.1,50,16:37:19,8,0,19531,50
Devikas Kitchen - Multi Cuisine,500,['Indian' 'Fast Food' 'Snacks'],Hyderabad,Saidabad,--,,21:16:57,1,4,5110,52
Surprise India - Cakes & Desserts,300,['Desserts'],Hyderabad,Tolichowki,--,,11:09:41,6,1,16403,56
MUDDAPAPPU AVAKAI.COM,300,['South Indian'],Hyderabad,Himayatnagar,3.9,100,10:54:40,8,0,15276,31
BOX8 - Desi Meals,250,['North Indian' 'Biryani' 'Combo' 'Snacks'],Hyderabad,Vidyanagar,3.7,50,13:06:47,4,1,27094,38
Barcenos Pizza,300,['Pizzas' 'Beverages'],Hyderabad,Himayatnagar,3.8,20,20:34:19,10,5,25415,33
Nice Tiffins,200,['South Indian'],Hyderabad,Kavadiguda,4.1,20,21:17:28,4,1,11035,41
Stikstof,500,['Ice Cream'],Hyderabad,Himayatnagar,--,,11:45:47,9,0,13281,49
Roll It Up,300,['Fast Food' 'Snacks' 'Italian' 'Chinese' 'Beverages'],Hyderabad,Himayath Nagar,3.2,20,21:29:31,1,4,4295,32
FALAK RESTAURANT AND BANQUET HALL,250,['Biryani' 'Chinese' 'Mughlai'],Hyderabad,asif nagar,--,,20:08:01,2,1,23276,49
Palace Heights,1700,['North Indian' 'Chinese' 'Biryani' 'Continental' 'Mughlai'],Hyderabad,Koti,3.8,50,21:15:23,8,3,25976,44
MADHUBAN GRAND,350,['North Indian' 'Chinese' 'Biryani' 'Snacks' 'Fast Food' 'Indian' 'Seafood'],Hyderabad,Kothapet & Dilsukhnagar,3.7,20,12:31:29,1,4,11248,51
Oh! Punjab,300,['Punjabi' 'North Indian' 'Chinese'],Hyderabad,Banjara Hills,4.3,50,13:26:14,4,2,15436,75
Jashan Juice and Pizza one,150,['Beverages' 'Juices'],Hyderabad,Feelkhana,4.2,100,18:59:08,9,3,29613,32
MEGHANA TIFFIN CENTER,50,['South Indian'],Hyderabad,Chanakyapuri,4.3,500,13:26:22,6,3,10064,64
Keventers - Milkshakes and Desserts,300,['Beverages' 'Ice Cream' 'Desserts' 'Healthy Food'],Hyderabad,Banjara Hills,4,50,14:47:09,9,4,8346,62
SPICY PUNJABI THALIS,400,['Punjabi'],Hyderabad,Punjagutta,3.6,20,17:31:38,3,1,10264,64
ZEST KITCHEN,250,['Indian' 'North Indian' 'Chinese' 'Biryani' 'Tandoor'],Hyderabad,Kothapet,3.7,100,15:18:51,4,3,8047,63
Southern Flavours,350,['South Indian' 'Beverages' 'Indian'],Hyderabad,Himayath Nagar,4.1,20,16:02:07,9,2,28294,41
Hottie And Spicy Chat And Juices,200,['Snacks' 'Beverages'],Hyderabad,Mehdipatnam,4.4,20,13:06:47,1,2,12963,55
Sri Sweets & Savories,300,['Sweets'],Hyderabad,Kothapet,4.1,20,11:33:37,1,3,15088,53
TANISI MULTICUISINE RESTAURANT,300,['Indian' 'Chinese' 'Biryani' 'Continental'],Hyderabad,Begumpet,--,,20:52:05,1,4,11417,58
Dragon Society,200,['Chinese' 'South Indian' 'North Indian' 'Fast Food'],Hyderabad,Himayath Nagar,3.8,50,16:48:08,5,0,7225,34
Salt & Pepper-The Central Court Hotel,250,['North Indian' 'Chinese' 'Continental' 'Seafood'],Hyderabad,Khairtabad,--,,15:45:11,9,0,7437,44
Ciro's Pizzeria,1000,['Pizzas' 'Italian' 'Continental' 'American' 'Desserts'],Hyderabad,Banjara Hills,3.9,100,10:27:15,10,0,25876,64
Break The Bread-Sandwiches and Burgers,200,['Healthy Food'],Hyderabad,Himayath Nagar,3.6,20,20:07:03,4,2,29241,35
CZARS PIZZA,400,['Italian' 'Beverages' 'Pizzas' 'Snacks'],Hyderabad,Kothapet & Dilsukhnagar,--,,18:05:31,8,1,9612,55
Leos Kitchen,350,['South Indian' 'North Indian'],Hyderabad,Brindavan Colony,--,,12:39:23,9,2,11655,71
Sarvi Bakery,250,['Desserts' 'Fast Food' 'Bakery'],Hyderabad,Banjara Hills,4.1,100,18:28:04,8,5,26494,58
Bake Zone Bakery&Lounge,300,['Desserts' 'Fast Food'],Hyderabad,Himayath Nagar,--,,18:38:31,4,4,13578,40
RAHMANIA CHAT CORNER,200,['Indian' 'Street Food'],Hyderabad,Kothapet & Dilsukhnagar,--,,22:44:20,9,1,6597,49
Sivarama reddy sweets,500,['Sweets'],Hyderabad,Kothapet,4.3,100,11:27:35,9,5,24162,48
Sahib Sindh Sultan,1000,['North Indian' 'Biryani'],Hyderabad,Banjara Hills,4.2,50,12:47:26,10,3,29628,66
Ohri's Eatmor,600,['Ice Cream' 'Beverages' 'Desserts' 'Chaat' 'Italian'],Hyderabad,Adarsh Nagar,4.2,500,15:11:10,9,2,26198,37
Zafar's Fine Dine,400,['Arabian' 'Mughlai' 'North Indian'],Hyderabad,Toli Chowki,4,100,22:05:12,10,1,22243,61
Wok 21 Chinese,400,['Chinese' 'North Indian'],Hyderabad,Dilsukhnagar,3.8,20,18:33:09,2,2,12987,46
a bleu basil,700,['Indian'],Hyderabad,Himayatnagar,4.1,100,09:41:39,3,4,6577,36
Vijaya Mirchi Point,100,['Street Food' 'Indian' 'South Indian' 'Snacks'],Hyderabad,Khairtabad,4,50,14:37:18,8,5,17001,49
Super Naturals,250,['Beverages'],Hyderabad,Bhavani Nagar Uppal - Hyderabad,--,,17:01:14,10,2,14466,74
Gully Lounge,493,['Chinese' 'South Indian' 'Biryani' 'Juices' 'Beverages' 'Ice Cream'],Hyderabad,Kothapet & Dilsukhnagar,--,,17:25:16,4,3,29167,67
LASSI N CAFE,200,['Beverages' 'Fast Food'],Hyderabad,Nallakunta & Vidyanagar,--,,21:28:20,3,5,16451,40
AMERICAN BAKERS BAKERS & CONFECTIONERS,250,['Fast Food'],Hyderabad,Hyderguda Old MLA home,--,,22:23:20,6,0,6239,36
Al Baik Shawarma,200,['Arabian'],Hyderabad,Mehdipatnam,4.2,20,17:46:12,2,2,25260,49
A Bowl Affair,300,['Indian' 'Chinese' 'Combo' 'Beverages'],Hyderabad,Himayath Nagar,3.3,20,16:13:54,8,2,4377,33
Santrupti Restaurant,400,['South Indian' 'North Indian' 'Biryani'],Hyderabad,Kothapet & Dilsukhnagar,--,,12:15:55,6,5,17864,68
Momos And Pizza Hub,400,['Pizzas' 'Fast Food' 'Chinese'],Hyderabad,Nallakunta & Vidyanagar,--,,15:33:26,10,5,26738,44
A'la Liberty,450,['North Indian' 'Chinese' 'Biryani'],Hyderabad,Charminar,4.3,20,13:46:17,6,3,8912,41
Bowlsome,250,['Asian' 'North Indian' 'Continental' 'Healthy Food' 'Punjabi' 'Home Food' 'Oriental' 'Desserts' 'Beverages' 'Pan-Asian' 'Bengali' 'Mangalorean' 'Kashmiri' 'Lucknowi' 'Chinese' 'Sweets' 'Kebabs' 'Combo' 'Rajasthani' 'Awadhi'],Hyderabad,Himayath Nagar,3.6,20,19:26:36,9,4,22372,35
New York Waffles & Dinges,300,['Desserts' 'Beverages' 'Fast Food'],Hyderabad,Narayanguda,3.3,20,09:36:26,2,3,24932,36
Subbu Mirchi Point,100,['Street Food' 'Indian' 'Snacks'],Hyderabad,Jam Bagh,4.1,100,10:00:29,8,4,9217,29
Aamantran - Mithaaii,200,['Chaat' 'Snacks' 'Bakery' 'Sweets'],Hyderabad,Kavadiguda,3.7,50,18:54:44,3,1,18220,43
S V FOOD COURT,200,['Chinese'],Hyderabad,Santoshnagar & Saidabad,--,,12:35:07,5,3,3171,52
Dunkin Donuts,250,['Desserts' 'Bakery' 'Beverages' 'Fast Food' 'Combo'],Hyderabad,Banjara Hills,4.3,500,18:02:52,1,1,14880,52
Sauced Up,200,['American' 'Fast Food'],Hyderabad,Banjara Hills,4.4,500,11:56:19,9,1,14716,47
Shakesphere,250,['Beverages' 'Fast Food'],Hyderabad,Uppal - Hyderabad,--,,20:25:17,9,5,12931,72
Old Mumbai Ice Cream,200,['Ice Cream'],Hyderabad,Narayanguda,3.7,20,12:04:59,6,2,15286,28
Suruchi Biryani House,300,['North Indian' 'Chinese' 'Biryani' 'Hyderabadi'],Hyderabad,Kothapet,3.4,50,14:47:42,8,2,16704,67
Food Studio,220,['Indian' 'Chinese' 'Arabian' 'Fast Food'],Hyderabad,Nallakunta & Vidyanagar,--,,15:23:14,4,4,5231,62
Khan-e-khaas,200,['Fast Food'],Hyderabad,Redhills,4.3,20,19:30:48,4,4,23444,47
Krishna Idli and Dosa,250,['South Indian' 'Chinese' 'Pizzas' 'Andhra' 'Hyderabadi' 'Maharashtrian' 'Fast Food' 'Salads' 'Beverages' 'North Indian'],Hyderabad,Himayath Nagar,3.9,100,22:42:34,6,0,9673,29
INTI RUCHI,200,['Indian'],Hyderabad,Nallakunta & Vidyanagar,4.2,50,13:41:12,1,1,15758,48
Mandi Pride,400,['Indian'],Hyderabad,Koti,3.8,20,15:39:17,4,5,15506,34
Durga's Street Delight's,200,['Chinese' 'North Indian' 'Biryani'],Hyderabad,Nallakunta & Vidyanagar,--,,19:21:32,8,4,20209,41
Platform 65,400,['Indian' 'North Indian' 'Chinese' 'Desserts' 'Beverages'],Hyderabad,Kothapet & Dilsukhnagar,3.3,20,22:02:09,5,0,26864,64
MF BIRYANI AND SHAWARMA,250,['Biryani'],Hyderabad,Banjara Hills,--,,10:28:41,1,0,22976,69
Chinese Hut Fast Food,150,['Chinese' 'Fast Food'],Hyderabad,Moghalpura,3.6,100,12:40:35,10,2,23377,45
Radisson Blu Plaza Delivery,1200,['Chinese' 'Biryani' 'North Indian'],Hyderabad,Banjara Hills,3.7,20,12:54:30,5,5,9782,82
Sri Surya Tiffins,150,['South Indian' 'Chinese' 'Fast Food' 'Snacks'],Hyderabad,Kothapet & Dilsukhnagar,--,,12:09:21,9,1,12766,67
Al Yousufain Fast Food,300,['Indian' 'Fast Food'],Hyderabad,Lakdikapul,4.1,50,10:33:07,3,2,12059,30
Chinese Fast Food,250,['Chinese'],Hyderabad,Nallakunta & Vidyanagar,--,,17:31:34,6,2,20571,37
MOHAMMEDI CONFECTIONERS,150,['Sweets' 'Snacks'],Hyderabad,Charminar,3.5,50,12:53:20,3,0,12144,38
Saara Veg,400,['Indian' 'Chinese'],Hyderabad,Himayatnagar,4.2,50,11:10:29,3,4,28966,36
GHARIB NAWAZ FAST FOOD & BIRYANI,200,['Chinese' 'Beverages'],Hyderabad,Charminar,--,,11:41:19,8,5,24496,50
Saleem Stores The Pan Parlour,150,['Paan'],Hyderabad,Kothapet & Dilsukhnagar,--,,16:44:56,8,5,25641,57
Chinese by Sahadeva Reddy,200,['Chinese' 'Fast Food'],Hyderabad,Dilsukhnagar,4.2,100,12:21:47,2,3,7780,39
The Tea Planet  Kachiguda,200,['Beverages' 'Snacks'],Hyderabad,Himayath Nagar,--,,17:01:42,6,4,22603,31
Agra Mithai Ghar And Restaurant,200,['Sweets' 'Beverages' 'Chaat' 'Desserts' 'Fast Food'],Hyderabad,Ghansi Bazaar,4.3,50,14:44:21,2,5,20011,38
Telangana Inti Ruchulu ,200,['South Indian' 'Telangana' 'Home Food'],Hyderabad,Dilsukhnagar,4.3,500,22:09:17,2,5,11228,52
NEW SHAHI NAAN,49,['Indian'],Hyderabad,Kothapet & Dilsukhnagar,--,,14:43:19,9,3,6699,34
Hotel Shezan - Exhibition Ground,200,['Indian' 'Biryani' 'Chinese'],Hyderabad,Nampally,4.4,100,14:15:26,7,4,4301,29
Tasty Fish Fry Point,200,['Italian'],Hyderabad,Tolichowki,4.1,20,20:09:06,10,1,16115,35
The Platinum Hotel-Clove,800,['North Indian' 'South Indian' 'Continental' 'Chinese'],Hyderabad,Himayatnagar,4,100,21:36:30,6,5,25626,37
Fancy Ice Cream,150,['Desserts'],Hyderabad,Masab Tank,3.9,20,13:30:52,2,3,8164,38
Rice++,200,['Healthy Food'],Hyderabad,Himayath Nagar,--,,22:03:28,8,0,10114,36
Reddy Military Hotel,250,['South Indian' 'Hyderabadi' 'Chinese' 'North Indian' 'Andhra'],Hyderabad,Padmarao Nagar,3.7,100,20:26:34,3,1,7759,47
KINGS PIZZA HUT,200,['Continental'],Hyderabad,Santoshnagar & Saidabad,--,,19:26:48,2,5,19181,58
Monster Burger,200,['Chinese' 'South Indian' 'Snacks' 'Combo' 'Beverages' 'Desserts'],Hyderabad,Kothapet & Dilsukhnagar,3.2,20,13:42:46,5,4,24855,75
Hunger's Hub Fastfood,250,['Chinese' 'Bakery' 'Fast Food'],Hyderabad,Kothapet & Dilsukhnagar,--,,10:49:28,4,1,10211,38
Eggsplode,150,['Salads' 'French' 'Beverages' 'Combo'],Hyderabad,Himayath Nagar,4.2,100,12:13:24,9,4,13807,33
Waffee & Co,200,['Desserts' 'Waffle'],Hyderabad,Uppal,4.4,50,15:26:18,8,2,22339,63
Mast Kalandar  The Kitchen,300,['North Indian'],Hyderabad,Himayath Nagar,3.8,20,14:34:53,8,5,23514,32
Sri Narsing Bhelpuri & Juice Centre (Bogulkunta),150,['Chaat' 'Italian' 'Juices'],Hyderabad,Koti,4.2,1000,19:33:27,3,4,21559,31
SNEHITHA RESTAURANT,160,['South Indian' 'Indian'],Hyderabad,Zamistanpur,4.4,100,20:21:52,5,5,16645,37
Firangi Bake,400,['Italian' 'Mexican' 'Pastas'],Hyderabad,Abids,3.9,50,09:15:51,4,4,26966,39
Treat On The Street,250,['Pizzas' 'Fast Food' 'Pastas' 'Snacks' 'Italian' 'Desserts' 'North Indian' 'Indian'],Hyderabad,Tolichowki,--,,15:48:37,10,5,14303,75
Yaariyan,400,['North Indian' 'South Indian' 'Italian' 'Chinese' 'Chaat' 'Beverages' 'Desserts'],Hyderabad,Basheer Bagh,3.8,20,10:56:20,6,0,17911,35
Patiala On the rocks,250,['Beverages' 'Snacks'],Hyderabad,Himayath Nagar,--,,11:50:00,7,0,6781,33
Al Hashmi Arabian Shawarma House,250,['Street Food' 'Arabian'],Hyderabad,Lal Darwaza,3,20,13:06:27,4,4,13597,54
The waffle co,200,['Ice Cream' 'Desserts' 'Beverages'],Hyderabad,Himayatnagar,4.1,100,14:26:12,3,4,17608,33
The Shawarma's,200,['Lebanese'],Hyderabad,Dilsukhnagar,4.1,50,10:33:37,6,5,15840,47
Saptami Grand - Udupi Veg Restaurant,200,['South Indian' 'Chinese' 'Desserts'],Hyderabad,Padmarao Nagar,4.3,100,19:53:24,1,4,26592,47
Delicious Dosa,100,['South Indian'],Hyderabad,Gaddiannaram,4,500,14:55:47,6,2,25010,47
Coffee Cream,200,['Beverages' 'Fast Food' 'Italian' 'Snacks'],Hyderabad,Ghansi Bazaar,4,100,19:52:34,6,5,25887,47
Bachelor Burgers,200,['Continental' 'Italian'],Hyderabad,Himayath Nagar,3.4,20,22:26:38,2,1,16314,47
